Date,Index,Open,High,Low,Close
2023-03-13,HDFC Bank,1583.0999755859375,1603.699951171875,1565.0,1568.6500244140625
2023-03-14,HDFC Bank,1564.300048828125,1583.6500244140625,1558.9000244140625,1564.8499755859375
2023-03-15,HDFC Bank,1579.449951171875,1580.8499755859375,1536.050048828125,1540.75
2023-03-16,HDFC Bank,1541.550048828125,1559.1500244140625,1532.300048828125,1551.449951171875
2023-03-17,HDFC Bank,1560.0,1578.6500244140625,1540.449951171875,1572.550048828125
2023-03-20,HDFC Bank,1568.0,1568.0,1545.1500244140625,1561.0999755859375
2023-03-21,HDFC Bank,1574.0,1582.0999755859375,1556.550048828125,1579.4000244140625
2023-03-22,HDFC Bank,1581.3499755859375,1585.550048828125,1566.1500244140625,1575.300048828125
2023-03-23,HDFC Bank,1569.9000244140625,1590.0,1559.699951171875,1562.6500244140625
2023-03-24,HDFC Bank,1562.0,1573.550048828125,1554.699951171875,1561.75
2023-03-27,HDFC Bank,1560.0999755859375,1579.4000244140625,1559.0,1565.449951171875
2023-03-28,HDFC Bank,1566.0,1582.3499755859375,1565.0,1580.1500244140625
2023-03-29,HDFC Bank,1576.5999755859375,1602.0,1576.5999755859375,1588.4000244140625
2023-03-31,HDFC Bank,1588.4000244140625,1612.8499755859375,1588.4000244140625,1609.75
2023-04-03,HDFC Bank,1604.300048828125,1615.449951171875,1602.550048828125,1610.3499755859375
2023-04-05,HDFC Bank,1613.0,1656.0999755859375,1613.0,1654.0999755859375
2023-04-06,HDFC Bank,1650.4000244140625,1669.0,1648.0999755859375,1666.300048828125
2023-04-10,HDFC Bank,1665.0,1670.800048828125,1654.5,1658.0999755859375
2023-04-11,HDFC Bank,1659.300048828125,1668.5,1651.9000244140625,1663.699951171875
2023-04-12,HDFC Bank,1665.5999755859375,1688.0,1665.5999755859375,1684.75
2023-04-13,HDFC Bank,1686.050048828125,1697.0,1677.699951171875,1693.300048828125
2023-04-17,HDFC Bank,1706.0,1715.8499755859375,1653.6500244140625,1667.050048828125
2023-04-18,HDFC Bank,1668.0,1676.9000244140625,1656.0,1658.25
2023-04-19,HDFC Bank,1664.699951171875,1669.75,1657.699951171875,1665.949951171875
2023-04-20,HDFC Bank,1670.550048828125,1677.25,1666.75,1672.0
2023-04-21,HDFC Bank,1665.5,1677.0,1662.800048828125,1673.800048828125
2023-04-24,HDFC Bank,1675.199951171875,1691.5,1674.550048828125,1688.449951171875
2023-04-25,HDFC Bank,1689.0,1689.0,1661.0999755859375,1663.5999755859375
2023-04-26,HDFC Bank,1660.199951171875,1674.4000244140625,1654.8499755859375,1672.199951171875
2023-04-27,HDFC Bank,1672.199951171875,1685.449951171875,1666.050048828125,1681.050048828125
2023-04-28,HDFC Bank,1682.5999755859375,1690.949951171875,1670.0,1688.050048828125
2023-05-02,HDFC Bank,1688.25,1698.550048828125,1682.0,1686.5
2023-05-03,HDFC Bank,1686.0,1696.6500244140625,1680.0999755859375,1692.050048828125
2023-05-04,HDFC Bank,1692.0,1733.949951171875,1688.550048828125,1727.199951171875
2023-05-05,HDFC Bank,1637.0,1661.050048828125,1622.0,1625.3499755859375
2023-05-08,HDFC Bank,1635.0,1650.0,1630.0,1645.25
2023-05-09,HDFC Bank,1650.0,1655.699951171875,1639.550048828125,1643.199951171875
2023-05-10,HDFC Bank,1644.0,1654.300048828125,1633.9000244140625,1652.0
2023-05-11,HDFC Bank,1667.0,1668.0,1649.550048828125,1653.699951171875
2023-05-12,HDFC Bank,1649.0,1672.199951171875,1643.5999755859375,1667.5999755859375
2023-05-15,HDFC Bank,1674.0,1681.0,1665.3499755859375,1676.199951171875
2023-05-16,HDFC Bank,1673.699951171875,1673.699951171875,1644.0999755859375,1646.75
2023-05-17,HDFC Bank,1647.0999755859375,1649.6500244140625,1625.4000244140625,1638.6500244140625
2023-05-19,HDFC Bank,1645.3499755859375,1649.5,1632.0,1647.4000244140625
2023-05-22,HDFC Bank,1644.699951171875,1652.5,1632.949951171875,1640.550048828125
2023-05-23,HDFC Bank,1647.699951171875,1647.699951171875,1634.050048828125,1636.800048828125
2023-05-24,HDFC Bank,1633.949951171875,1634.5999755859375,1614.0999755859375,1615.6500244140625
2023-05-25,HDFC Bank,1616.0,1620.5,1597.550048828125,1609.5999755859375
2023-05-26,HDFC Bank,1616.0999755859375,1618.5,1602.0,1615.5
2023-05-30,HDFC Bank,1633.0,1642.0,1628.1500244140625,1637.050048828125
2023-05-31,HDFC Bank,1633.800048828125,1634.4000244140625,1605.0,1611.3499755859375
2023-06-01,HDFC Bank,1622.0,1622.0,1600.4000244140625,1604.0999755859375
2023-06-02,HDFC Bank,1609.050048828125,1615.5,1601.25,1606.1500244140625
2023-06-05,HDFC Bank,1617.0,1617.0,1602.25,1604.5
2023-06-06,HDFC Bank,1604.199951171875,1608.5999755859375,1592.4000244140625,1600.300048828125
2023-06-07,HDFC Bank,1601.300048828125,1611.6500244140625,1596.5999755859375,1607.75
2023-06-08,HDFC Bank,1605.0,1625.8499755859375,1604.0,1608.9000244140625
2023-06-09,HDFC Bank,1613.25,1618.449951171875,1607.0,1610.550048828125
2023-06-12,HDFC Bank,1612.949951171875,1616.0,1599.0,1600.5999755859375
2023-06-13,HDFC Bank,1590.0,1609.050048828125,1590.0,1604.699951171875
2023-06-14,HDFC Bank,1606.199951171875,1612.699951171875,1600.0,1602.0
2023-06-15,HDFC Bank,1601.550048828125,1606.0,1580.0,1581.550048828125
2023-06-16,HDFC Bank,1584.199951171875,1609.199951171875,1583.449951171875,1602.0999755859375
2023-06-19,HDFC Bank,1608.0,1614.75,1598.0,1603.6500244140625
2023-06-20,HDFC Bank,1605.0,1610.949951171875,1590.9000244140625,1608.300048828125
2023-06-21,HDFC Bank,1615.3499755859375,1637.0,1611.5,1635.800048828125
2023-06-22,HDFC Bank,1641.25,1656.9000244140625,1638.300048828125,1643.6500244140625
2023-06-23,HDFC Bank,1640.6500244140625,1659.9000244140625,1634.050048828125,1643.449951171875
2023-06-26,HDFC Bank,1644.050048828125,1650.8499755859375,1629.300048828125,1635.4000244140625
2023-06-27,HDFC Bank,1644.9000244140625,1672.0,1638.4000244140625,1658.0
2023-06-28,HDFC Bank,1672.9000244140625,1679.8499755859375,1661.0,1676.4000244140625
2023-06-30,HDFC Bank,1695.0,1708.5999755859375,1682.9000244140625,1701.75
2023-07-07,HDFC Bank,1669.949951171875,1675.0,1655.75,1660.75
2023-07-10,HDFC Bank,1664.3499755859375,1676.8499755859375,1650.0,1656.300048828125
2023-07-14,HDFC Bank,1653.0,1653.0999755859375,1635.0,1645.199951171875
2023-07-17,HDFC Bank,1650.0,1682.050048828125,1633.1500244140625,1679.199951171875
2023-07-19,HDFC Bank,1680.0,1688.6500244140625,1675.25,1684.8499755859375
2023-07-20,HDFC Bank,1683.699951171875,1690.949951171875,1680.6500244140625,1688.5
2023-07-21,HDFC Bank,1680.0,1690.0,1672.449951171875,1675.699951171875
2023-07-24,HDFC Bank,1676.5999755859375,1684.75,1670.4000244140625,1678.8499755859375
2023-07-26,HDFC Bank,1694.6500244140625,1699.5999755859375,1687.5,1690.3499755859375
2023-07-28,HDFC Bank,1663.949951171875,1669.0,1640.449951171875,1644.800048828125
2023-08-03,HDFC Bank,1637.050048828125,1651.050048828125,1623.0,1628.699951171875
2023-08-04,HDFC Bank,1633.300048828125,1656.6500244140625,1628.699951171875,1652.800048828125
2023-08-07,HDFC Bank,1660.0,1663.5,1647.550048828125,1651.550048828125
2023-08-08,HDFC Bank,1653.0,1656.0,1642.300048828125,1650.8499755859375
2023-08-09,HDFC Bank,1652.050048828125,1653.5999755859375,1631.3499755859375,1650.1500244140625
2023-08-10,HDFC Bank,1649.0,1654.0,1631.0,1636.300048828125
2023-08-11,HDFC Bank,1639.0,1639.0,1616.300048828125,1619.050048828125
2023-08-14,HDFC Bank,1610.0,1614.800048828125,1600.25,1610.4000244140625
2023-08-16,HDFC Bank,1589.0,1609.75,1581.949951171875,1605.800048828125
2023-08-17,HDFC Bank,1598.9000244140625,1610.0,1593.800048828125,1596.9000244140625
2023-08-18,HDFC Bank,1593.0,1596.75,1585.050048828125,1591.1500244140625
2023-08-21,HDFC Bank,1595.050048828125,1599.8499755859375,1586.949951171875,1589.050048828125
2023-08-22,HDFC Bank,1596.4000244140625,1598.050048828125,1580.050048828125,1582.1500244140625
2023-08-23,HDFC Bank,1581.0,1592.0,1573.1500244140625,1586.449951171875
2023-08-24,HDFC Bank,1593.199951171875,1595.800048828125,1575.949951171875,1578.800048828125
2023-08-25,HDFC Bank,1576.949951171875,1576.949951171875,1557.699951171875,1561.949951171875
2023-08-28,HDFC Bank,1560.0,1582.550048828125,1560.0,1577.699951171875
2023-08-29,HDFC Bank,1590.1500244140625,1592.75,1580.5999755859375,1590.300048828125
2023-08-30,HDFC Bank,1602.3499755859375,1603.5,1573.5,1578.949951171875
2023-08-31,HDFC Bank,1581.949951171875,1581.949951171875,1562.4000244140625,1571.949951171875
2023-09-01,HDFC Bank,1570.0,1579.449951171875,1559.3499755859375,1574.8499755859375
2023-09-04,HDFC Bank,1583.0,1590.5999755859375,1575.0,1584.1500244140625
2023-09-05,HDFC Bank,1588.550048828125,1589.449951171875,1571.050048828125,1575.0999755859375
2023-09-06,HDFC Bank,1575.5,1600.0,1573.6500244140625,1596.550048828125
2023-09-07,HDFC Bank,1596.949951171875,1614.0,1587.300048828125,1610.8499755859375
2023-09-08,HDFC Bank,1609.0,1632.800048828125,1607.3499755859375,1624.050048828125
2023-09-11,HDFC Bank,1633.949951171875,1636.5,1624.5,1632.050048828125
2023-09-12,HDFC Bank,1641.0,1642.449951171875,1624.0,1636.800048828125
2023-09-13,HDFC Bank,1634.0,1651.5999755859375,1629.4000244140625,1643.8499755859375
2023-09-14,HDFC Bank,1644.0,1650.0,1635.0999755859375,1641.5
2023-09-15,HDFC Bank,1645.5999755859375,1669.25,1645.5999755859375,1661.9000244140625
2023-09-18,HDFC Bank,1655.0,1655.0,1626.199951171875,1629.050048828125
2023-09-20,HDFC Bank,1599.0,1599.0,1560.5999755859375,1563.9000244140625
2023-09-21,HDFC Bank,1560.0,1569.0,1538.050048828125,1553.5999755859375
2023-09-22,HDFC Bank,1557.0,1564.1500244140625,1524.0,1529.199951171875
2023-09-25,HDFC Bank,1528.0,1540.800048828125,1525.699951171875,1531.699951171875
2023-09-26,HDFC Bank,1526.949951171875,1539.5,1525.4000244140625,1537.6500244140625
2023-09-27,HDFC Bank,1529.8499755859375,1532.75,1515.3499755859375,1527.199951171875
2023-09-28,HDFC Bank,1535.300048828125,1537.800048828125,1520.0,1522.949951171875
2023-09-29,HDFC Bank,1524.0,1535.5,1522.949951171875,1526.550048828125
2023-10-03,HDFC Bank,1526.550048828125,1527.0,1506.0,1507.949951171875
2023-10-04,HDFC Bank,1500.0,1535.4000244140625,1488.6500244140625,1530.800048828125
2023-10-05,HDFC Bank,1536.699951171875,1551.9000244140625,1533.949951171875,1535.8499755859375
2023-10-06,HDFC Bank,1545.949951171875,1545.949951171875,1530.75,1534.1500244140625
2023-10-09,HDFC Bank,1529.0,1529.0,1512.3499755859375,1516.1500244140625
2023-10-10,HDFC Bank,1521.0,1528.949951171875,1515.300048828125,1524.5999755859375
2023-10-11,HDFC Bank,1539.5,1542.3499755859375,1529.0,1538.5999755859375
2023-10-12,HDFC Bank,1538.0,1552.0,1531.6500244140625,1549.8499755859375
2023-10-13,HDFC Bank,1541.4000244140625,1548.699951171875,1530.0,1536.75
2023-10-16,HDFC Bank,1536.699951171875,1536.699951171875,1522.0,1529.5
2023-10-17,HDFC Bank,1558.0,1558.0,1535.0,1541.3499755859375
2023-10-18,HDFC Bank,1541.949951171875,1541.949951171875,1518.1500244140625,1519.699951171875
2023-10-19,HDFC Bank,1507.0,1526.25,1503.3499755859375,1514.949951171875
2023-10-20,HDFC Bank,1502.25,1527.0,1502.25,1523.050048828125
2023-10-23,HDFC Bank,1525.0,1528.949951171875,1500.3499755859375,1505.800048828125
2023-10-25,HDFC Bank,1522.0,1522.0,1491.5,1496.550048828125
2023-10-26,HDFC Bank,1495.0,1495.0,1460.550048828125,1463.5
2023-10-27,HDFC Bank,1473.449951171875,1478.449951171875,1467.0,1469.550048828125
2023-10-30,HDFC Bank,1465.0,1489.9000244140625,1462.1500244140625,1484.9000244140625
2023-10-31,HDFC Bank,1500.050048828125,1500.5,1474.0,1476.699951171875
2023-11-01,HDFC Bank,1465.0,1477.5,1463.550048828125,1474.75
2023-11-02,HDFC Bank,1488.0,1490.800048828125,1470.25,1476.8499755859375
2023-11-03,HDFC Bank,1488.0,1491.449951171875,1481.0,1483.550048828125
2023-11-06,HDFC Bank,1498.800048828125,1498.800048828125,1483.550048828125,1494.199951171875
2023-11-07,HDFC Bank,1496.949951171875,1496.949951171875,1477.199951171875,1488.5999755859375
2023-11-08,HDFC Bank,1487.9000244140625,1493.25,1480.5,1491.199951171875
2023-11-09,HDFC Bank,1488.949951171875,1492.800048828125,1483.699951171875,1487.199951171875
2023-11-10,HDFC Bank,1484.3499755859375,1496.75,1480.9000244140625,1490.449951171875
2023-11-13,HDFC Bank,1490.3499755859375,1496.0,1485.949951171875,1489.1500244140625
2023-11-15,HDFC Bank,1500.0,1510.949951171875,1500.0,1504.300048828125
2023-11-16,HDFC Bank,1510.0,1519.300048828125,1504.300048828125,1508.3499755859375
2023-11-17,HDFC Bank,1498.8499755859375,1507.550048828125,1489.199951171875,1505.050048828125
2023-11-20,HDFC Bank,1512.0,1512.949951171875,1501.550048828125,1505.1500244140625
2023-11-21,HDFC Bank,1512.050048828125,1521.949951171875,1511.3499755859375,1517.6500244140625
2023-11-22,HDFC Bank,1513.0999755859375,1519.5,1503.5999755859375,1512.3499755859375
2023-11-23,HDFC Bank,1509.800048828125,1523.699951171875,1509.0,1521.75
2023-11-24,HDFC Bank,1521.75,1533.8499755859375,1520.0,1532.050048828125
2023-11-28,HDFC Bank,1535.0,1537.8499755859375,1525.3499755859375,1529.5999755859375
2023-11-29,HDFC Bank,1533.199951171875,1562.5,1533.199951171875,1559.25
2023-11-30,HDFC Bank,1565.449951171875,1570.0999755859375,1542.0999755859375,1559.0
2023-12-01,HDFC Bank,1559.0,1565.550048828125,1551.5999755859375,1555.5
2023-12-04,HDFC Bank,1590.0,1612.0,1572.949951171875,1609.050048828125
2023-12-05,HDFC Bank,1622.0,1636.5,1617.0,1623.449951171875
2023-12-06,HDFC Bank,1636.9000244140625,1636.9000244140625,1616.9000244140625,1627.199951171875
2023-12-07,HDFC Bank,1627.199951171875,1634.25,1616.0,1630.5999755859375
2023-12-08,HDFC Bank,1630.5999755859375,1655.0,1630.5999755859375,1653.0999755859375
2023-12-11,HDFC Bank,1659.949951171875,1664.0999755859375,1646.6500244140625,1650.75
2023-12-12,HDFC Bank,1652.550048828125,1656.949951171875,1631.3499755859375,1634.5
2023-12-13,HDFC Bank,1633.6500244140625,1636.25,1615.199951171875,1631.5999755859375
2023-12-14,HDFC Bank,1644.0,1658.5,1644.0,1649.949951171875
2023-12-15,HDFC Bank,1655.199951171875,1666.550048828125,1646.300048828125,1656.300048828125
2023-12-18,HDFC Bank,1660.0,1664.5,1650.699951171875,1656.0
2023-12-19,HDFC Bank,1646.0,1658.1500244140625,1644.0,1653.050048828125
2023-12-20,HDFC Bank,1655.199951171875,1668.550048828125,1644.199951171875,1656.199951171875
2023-12-21,HDFC Bank,1651.699951171875,1689.8499755859375,1649.449951171875,1686.4000244140625
2023-12-22,HDFC Bank,1686.3499755859375,1686.3499755859375,1666.9000244140625,1670.699951171875
2023-12-26,HDFC Bank,1670.800048828125,1685.949951171875,1668.699951171875,1683.0999755859375
2023-12-27,HDFC Bank,1684.1500244140625,1706.0999755859375,1679.300048828125,1702.8499755859375
2023-12-28,HDFC Bank,1710.0,1721.699951171875,1701.1500244140625,1705.199951171875
2023-12-29,HDFC Bank,1701.949951171875,1715.5999755859375,1695.050048828125,1709.6500244140625
2023-01-02,ICICI Bank,892.2999877929688,906.5999755859375,892.2999877929688,903.0
2023-01-03,ICICI Bank,898.0,905.6500244140625,896.6500244140625,901.7999877929688
2023-01-04,ICICI Bank,899.0499877929688,907.8499755859375,894.9000244140625,898.9500122070312
2023-01-05,ICICI Bank,902.0,902.0,872.0,879.0
2023-01-06,ICICI Bank,879.7999877929688,879.7999877929688,860.4500122070312,870.2000122070312
2023-01-09,ICICI Bank,875.0,878.5999755859375,862.2999877929688,873.7999877929688
2023-01-10,ICICI Bank,877.0,877.75,856.25,860.4500122070312
2023-01-11,ICICI Bank,863.4000244140625,877.5,854.6500244140625,867.8499755859375
2023-01-12,ICICI Bank,864.1500244140625,868.0999755859375,855.0,861.2000122070312
2023-01-13,ICICI Bank,864.25,874.9500122070312,858.2999877929688,873.25
2023-01-16,ICICI Bank,876.0999755859375,877.5999755859375,861.75,865.5499877929688
2023-01-17,ICICI Bank,865.5499877929688,867.7000122070312,858.0,865.5
2023-01-18,ICICI Bank,863.5999755859375,871.5,858.75,869.4500122070312
2023-01-19,ICICI Bank,869.0,870.5,862.0,866.2999877929688
2023-01-20,ICICI Bank,873.0,875.7999877929688,865.5499877929688,870.4000244140625
2023-01-23,ICICI Bank,883.9000244140625,883.9000244140625,865.0499877929688,871.5499877929688
2023-01-24,ICICI Bank,877.25,881.2000122070312,868.0499877929688,870.7999877929688
2023-01-25,ICICI Bank,873.0,875.9000244140625,848.1500244140625,855.2999877929688
2023-01-27,ICICI Bank,841.0,841.0,813.5499877929688,817.5499877929688
2023-01-30,ICICI Bank,801.5499877929688,826.0,796.0999755859375,823.2000122070312
2023-01-31,ICICI Bank,825.0,838.25,814.7000122070312,831.6500244140625
2023-02-01,ICICI Bank,842.9000244140625,875.25,823.5499877929688,846.6500244140625
2023-02-02,ICICI Bank,838.9500122070312,860.5999755859375,826.5999755859375,857.4500122070312
2023-02-03,ICICI Bank,870.0,872.7000122070312,852.0999755859375,863.75
2023-02-06,ICICI Bank,863.5,867.2999877929688,850.0,853.5499877929688
2023-02-07,ICICI Bank,853.6500244140625,855.8499755859375,847.4000244140625,851.7000122070312
2023-02-08,ICICI Bank,851.7999877929688,860.6500244140625,851.7999877929688,858.7000122070312
2023-02-09,ICICI Bank,858.0,864.6500244140625,853.6500244140625,860.9500122070312
2023-02-10,ICICI Bank,859.0,861.9000244140625,852.2000122070312,853.75
2023-02-13,ICICI Bank,852.3499755859375,859.0499877929688,849.2000122070312,850.2999877929688
2023-02-14,ICICI Bank,852.75,867.0,852.75,865.4000244140625
2023-02-15,ICICI Bank,865.5999755859375,873.0,860.4000244140625,870.7999877929688
2023-02-16,ICICI Bank,875.0999755859375,877.7999877929688,865.0,869.1500244140625
2023-02-17,ICICI Bank,869.1500244140625,869.1500244140625,855.3499755859375,862.25
2023-02-20,ICICI Bank,863.4000244140625,866.4000244140625,850.4500122070312,852.0999755859375
2023-02-21,ICICI Bank,854.0,859.4500122070312,846.7000122070312,854.0499877929688
2023-02-22,ICICI Bank,847.0499877929688,853.2999877929688,835.4500122070312,838.3499755859375
2023-02-23,ICICI Bank,834.0,844.0,833.5499877929688,840.0999755859375
2023-02-24,ICICI Bank,844.0,845.4000244140625,836.0,839.6500244140625
2023-02-27,ICICI Bank,834.0,858.4500122070312,834.0,856.4000244140625
2023-02-28,ICICI Bank,856.2999877929688,857.8499755859375,850.0499877929688,854.6500244140625
2023-03-01,ICICI Bank,861.5499877929688,861.9000244140625,852.0,856.0499877929688
2023-03-02,ICICI Bank,854.2999877929688,861.8499755859375,851.0,853.9500122070312
2023-03-03,ICICI Bank,855.0499877929688,873.0,849.8499755859375,868.7999877929688
2023-03-06,ICICI Bank,873.7999877929688,876.5,865.5999755859375,867.9500122070312
2023-03-08,ICICI Bank,865.6500244140625,874.0,861.4000244140625,872.25
2023-03-09,ICICI Bank,869.7000122070312,869.7000122070312,854.1500244140625,856.0499877929688
2023-03-10,ICICI Bank,845.9000244140625,845.9000244140625,836.2999877929688,842.7999877929688
2023-03-13,ICICI Bank,840.0,855.0,823.7999877929688,827.4500122070312
2023-03-14,ICICI Bank,826.9000244140625,834.25,818.5,830.6500244140625
2023-03-15,ICICI Bank,839.5999755859375,843.5,822.0,825.1500244140625
2023-03-16,ICICI Bank,825.0999755859375,831.1500244140625,810.5,823.5499877929688
2023-03-17,ICICI Bank,830.0,838.5,818.75,836.4500122070312
2023-03-20,ICICI Bank,835.1500244140625,837.7999877929688,824.9500122070312,836.5
2023-03-21,ICICI Bank,844.0,854.0,839.0499877929688,852.3499755859375
2023-03-22,ICICI Bank,855.0,862.0,851.2999877929688,859.9000244140625
2023-03-23,ICICI Bank,857.0,867.25,853.1500244140625,855.9000244140625
2023-03-24,ICICI Bank,846.3499755859375,859.7000122070312,846.3499755859375,852.0499877929688
2023-03-27,ICICI Bank,853.5,855.7000122070312,844.25,848.1500244140625
2023-03-28,ICICI Bank,852.3499755859375,858.5,848.5,855.1500244140625
2023-03-29,ICICI Bank,856.0,861.8499755859375,848.0499877929688,851.0
2023-03-31,ICICI Bank,855.0499877929688,880.9000244140625,855.0499877929688,877.2000122070312
2023-04-03,ICICI Bank,877.5999755859375,886.25,869.0,884.25
2023-04-05,ICICI Bank,882.0999755859375,887.5,874.0499877929688,884.4000244140625
2023-04-06,ICICI Bank,882.9000244140625,889.9500122070312,872.8499755859375,874.6500244140625
2023-04-10,ICICI Bank,877.3499755859375,882.6500244140625,864.4500122070312,868.2999877929688
2023-04-11,ICICI Bank,869.2000122070312,885.0,865.4000244140625,882.5999755859375
2023-04-12,ICICI Bank,881.5499877929688,891.6500244140625,880.5999755859375,889.9500122070312
2023-04-13,ICICI Bank,890.0999755859375,901.4500122070312,887.4500122070312,899.25
2023-04-17,ICICI Bank,912.0,916.0,893.2000122070312,901.4500122070312
2023-04-18,ICICI Bank,903.2999877929688,906.9500122070312,894.0999755859375,896.4500122070312
2023-04-19,ICICI Bank,897.4500122070312,897.4500122070312,887.0499877929688,891.75
2023-04-20,ICICI Bank,891.2000122070312,899.4500122070312,889.0999755859375,894.2999877929688
2023-04-21,ICICI Bank,893.2999877929688,900.8499755859375,881.6500244140625,884.2000122070312
2023-04-24,ICICI Bank,905.0,906.75,895.0,904.6500244140625
2023-04-25,ICICI Bank,907.0,915.9000244140625,903.2999877929688,913.0999755859375
2023-04-26,ICICI Bank,908.4000244140625,916.3499755859375,906.1500244140625,914.8499755859375
2023-04-27,ICICI Bank,912.7999877929688,919.75,909.7999877929688,918.5
2023-04-28,ICICI Bank,917.5999755859375,920.0,910.4000244140625,917.7000122070312
2023-05-02,ICICI Bank,924.7000122070312,925.6500244140625,918.9500122070312,921.7000122070312
2023-05-03,ICICI Bank,922.1500244140625,924.0499877929688,911.5499877929688,923.0499877929688
2023-05-04,ICICI Bank,922.0,923.4000244140625,912.0499877929688,921.25
2023-05-05,ICICI Bank,925.2999877929688,942.4000244140625,924.5,926.9500122070312
2023-05-08,ICICI Bank,924.4000244140625,941.5999755859375,924.4000244140625,938.2000122070312
2023-05-09,ICICI Bank,942.0,944.7999877929688,931.9500122070312,934.4500122070312
2023-05-10,ICICI Bank,934.4500122070312,941.0,928.0,936.2000122070312
2023-05-11,ICICI Bank,939.7999877929688,943.7999877929688,934.4000244140625,939.4000244140625
2023-05-12,ICICI Bank,939.4000244140625,947.6500244140625,935.1500244140625,943.75
2023-05-15,ICICI Bank,943.75,949.0,937.7000122070312,944.0999755859375
2023-05-16,ICICI Bank,949.0999755859375,952.0,943.4000244140625,946.6500244140625
